Please note the meaning of the following symbols in the entries in this Annex :


**	To maintain backward compatibility, the corresponding PUA code points in 
	ISO/IEC 10646:2003 and Amendments 1 to 6 of those unified characters will be 
	reserved.

##	To maintain backward compatibility, the corresponding PUA code points in 
	ISO/IEC 10646:2003 and Amendments 1 to 6 of those characters not verifiable 
	will be reserved.

Compatibility points
of HKSCS-2008 in       Actual ISO 10646 code in   
ISO/IEC 10646:2003     ISO/IEC 10646:2003         Code points of
with Amendments 1 to 6  with Amendments 1 to 6      HKSCS-2008 in BIG-5
=====================  ========================   ===================
# Missing mappings from official tables; taken from HKSCS-2001 tables:
E3AE                   854B                       8F40
E3AF                   82D0                       8F41
E3B0                   831A                       8F42
E3B1                   20E16                      8F43
E3B2                   217B4                      8F44
E3B3                   36C1                       8F45
E3B4                   2317D                      8F46
E3B5                   2355A                      8F47
E3B6                   827B                       8F48
E3B7                   82E2                       8F49
E3B8                   8318                       8F4A
E3B9                   23E8B                      8F4B
E3BA                   26DA3                      8F4C
E3BB                   26B05                      8F4D
E3BC                   26B97                      8F4E
E3BD                   235CE                      8F4F
E3BE                   3DBF                       8F50
E3BF                   831D                       8F51
E3C0                   55EC                       8F52
E3C1                   8385                       8F53
E3C2                   450B                       8F54
E3C3                   26DA5                      8F55
E3C4                   83AC                       8F56
E3C6                   83D3                       8F58
E3C7                   347E                       8F59
E3C8                   26ED4                      8F5A
E3C9                   6A57                       8F5B
E3CA                   855A                       8F5C
E3CB                   3496                       8F5D
E3CC                   26E42                      8F5E
E3CD                   22EEF                      8F5F
E3CE                   8458                       8F60
E3CF                   25BE4                      8F61
E3D0                   8471                       8F62
E3D1                   3DD3                       8F63
E3D2                   44E4                       8F64
E3D3                   6AA7                       8F65
E3D4                   844A                       8F66
E3D5                   23CB5                      8F67
E3D6                   7958                       8F68
E3D8                   26B96                      8F6A
E3D9                   26E77                      8F6B
E3DA                   26E43                      8F6C
E3DB                   84DE                       8F6D
E3DD                   8391                       8F6F
E3DE                   44A0                       8F70
E3DF                   8493                       8F71
E3E0                   84E4                       8F72
E3E1                   25C91                      8F73
E3E2                   4240                       8F74
E3E3                   25CC0                      8F75
E3E4                   4543                       8F76
E3E5                   8534                       8F77
E3E6                   5AF2                       8F78
E3E7                   26E99                      8F79
E3E8                   4527                       8F7A
E3E9                   8573                       8F7B
E3EA                   4516                       8F7C
E3EB                   67BF                       8F7D
E3EC                   8616                       8F7E
E3ED                   28625                      8FA1
E3EE                   2863B                      8FA2
E3EF                   85C1                       8FA3
E3F0                   27088                      8FA4
E3F1                   8602                       8FA5
E3F2                   21582                      8FA6
E3F3                   270CD                      8FA7
E3F4                   2F9B2                      8FA8
E3F5                   456A                       8FA9
E3F6                   8628                       8FAA
E3F7                   3648                       8FAB
E3F8                   218A2                      8FAC
E3F9                   53F7                       8FAD
E3FA                   2739A                      8FAE
E3FB                   867E                       8FAF
E3FC                   8771                       8FB0
E3FD                   2A0F8                      8FB1
E3FE                   87EE                       8FB2
E3FF                   22C27                      8FB3
E400                   87B1                       8FB4
E401                   87DA                       8FB5
E402                   880F                       8FB6
E403                   5661                       8FB7
E404                   866C                       8FB8
E405                   6856                       8FB9
E406                   460F                       8FBA
E407                   8845                       8FBB
E408                   8846                       8FBC
E409                   275E0                      8FBD
E40A                   23DB9                      8FBE
E40B                   275E4                      8FBF
E40C                   885E                       8FC0
E40D                   889C                       8FC1
E40E                   465B                       8FC2
E40F                   88B4                       8FC3
E410                   88B5                       8FC4
E411                   63C1                       8FC5
E412                   88C5                       8FC6
E413                   7777                       8FC7
E414                   2770F                      8FC8
E415                   8987                       8FC9
E416                   898A                       8FCA
E419                   89A7                       8FCD
E41A                   89BC                       8FCE
E41B                   28A25                      8FCF
E41C                   89E7                       8FD0
E41D                   27924                      8FD1
E41E                   27ABD                      8FD2
E41F                   8A9C                       8FD3
E420                   7793                       8FD4
E421                   91FE                       8FD5
E422                   8A90                       8FD6
E423                   27A59                      8FD7
E424                   7AE9                       8FD8
E425                   27B3A                      8FD9
E426                   23F8F                      8FDA
E427                   4713                       8FDB
E428                   27B38                      8FDC
E429                   717C                       8FDD
E42A                   8B0C                       8FDE
E42B                   8B1F                       8FDF
E42C                   25430                      8FE0
E42D                   25565                      8FE1
E42E                   8B3F                       8FE2
E42F                   8B4C                       8FE3
E430                   8B4D                       8FE4
E431                   8AA9                       8FE5
E432                   24A7A                      8FE6
E433                   8B90                       8FE7
E434                   8B9B                       8FE8
E435                   8AAF                       8FE9
E436                   216DF                      8FEA
E437                   4615                       8FEB
E438                   884F                       8FEC
E439                   8C9B                       8FED
E43A                   27D54                      8FEE
E43B                   27D8F                      8FEF
E43C                   2F9D4                      8FF0
E43D                   3725                       8FF1
E43E                   27D53                      8FF2
E43F                   8CD6                       8FF3
E440                   27D98                      8FF4
E441                   27DBD                      8FF5
E442                   8D12                       8FF6
E443                   8D03                       8FF7
E444                   21910                      8FF8
E445                   8CDB                       8FF9
E446                   705C                       8FFA
E447                   8D11                       8FFB
E448                   24CC9                      8FFC
E449                   3ED0                       8FFD
E44B                   8DA9                       9040
E44C                   28002                      9041
E44D                   21014                      9042
E44E                   2498A                      9043
E44F                   3B7C                       9044
E450                   281BC                      9045
E451                   2710C                      9046
E452                   7AE7                       9047
E453                   8EAD                       9048
E454                   8EB6                       9049
E455                   8EC3                       904A
E456                   92D4                       904B
E457                   8F19                       904C
E458                   8F2D                       904D
E459                   28365                      904E
E45A                   28412                      904F
E45B                   8FA5                       9050
E45C                   9303                       9051
E45D                   2A29F                      9052
E45E                   20A50                      9053
E45F                   8FB3                       9054
E460                   492A                       9055
E461                   289DE                      9056
E462                   2853D                      9057
E463                   23DBB                      9058
E464                   5EF8                       9059
E465                   23262                      905A
E466                   8FF9                       905B
E467                   2A014                      905C
E468                   286BC                      905D
E469                   28501                      905E
E46A                   22325                      905F
E46B                   3980                       9060
E46C                   26ED7                      9061
E46D                   9037                       9062
E46E                   2853C                      9063
E46F                   27ABE                      9064
E470                   9061                       9065
E471                   2856C                      9066
E472                   2860B                      9067
E473                   90A8                       9068
E474                   28713                      9069
E475                   90C4                       906A
E476                   286E6                      906B
E477                   90AE                       906C
E479                   9167                       906E
E47A                   3AF0                       906F
E47B                   91A9                       9070
E47C                   91C4                       9071
E47D                   7CAC                       9072
E47E                   28933                      9073
E47F                   21E89                      9074
E480                   920E                       9075
E481                   6C9F                       9076
E482                   9241                       9077
E483                   9262                       9078
E484                   255B9                      9079
E486                   28AC6                      907B
E487                   23C9B                      907C
E488                   28B0C                      907D
E489                   255DB                      907E
E48A                   20D31                      90A1
E48B                   932C                       90A2
E48C                   936B                       90A3
E48D                   28AE1                      90A4
E48E                   28BEB                      90A5
E48F                   708F                       90A6
E490                   5AC3                       90A7
E491                   28AE2                      90A8
E492                   28AE5                      90A9
E493                   4965                       90AA
E494                   9244                       90AB
E495                   28BEC                      90AC
E496                   28C39                      90AD
E497                   28BFF                      90AE
E498                   9373                       90AF
E499                   945B                       90B0
E49A                   8EBC                       90B1
E49B                   9585                       90B2
E49C                   95A6                       90B3
E49D                   9426                       90B4
E49E                   95A0                       90B5
E49F                   6FF6                       90B6
E4A0                   42B9                       90B7
E4A1                   2267A                      90B8
E4A2                   286D8                      90B9
E4A3                   2127C                      90BA
E4A4                   23E2E                      90BB
E4A5                   49DF                       90BC
E4A6                   6C1C                       90BD
E4A7                   967B                       90BE
E4A8                   9696                       90BF
E4A9                   416C                       90C0
E4AA                   96A3                       90C1
E4AB                   26ED5                      90C2
E4AC                   61DA                       90C3
E4AD                   96B6                       90C4
E4AE                   78F5                       90C5
E4AF                   28AE0                      90C6
E4B0                   96BD                       90C7
E4B1                   53CC                       90C8
E4B2                   49A1                       90C9
E4B3                   26CB8                      90CA
E4B4                   20274                      90CB
E4B5                   26410                      90CC
E4B6                   290AF                      90CD
E4B7                   290E5                      90CE
E4B8                   24AD1                      90CF
E4B9                   21915                      90D0
E4BA                   2330A                      90D1
E4BB                   9731                       90D2
E4BC                   8642                       90D3
E4BD                   9736                       90D4
E4BE                   4A0F                       90D5
E4BF                   453D                       90D6
E4C0                   4585                       90D7
E4C1                   24AE9                      90D8
E4C2                   7075                       90D9
E4C3                   5B41                       90DA
E4C4                   971B                       90DB
E4C6                   291D5                      90DD
E4C7                   9757                       90DE
E4C8                   5B4A                       90DF
E4C9                   291EB                      90E0
E4CA                   975F                       90E1
E4CB                   9425                       90E2
E4CC                   50D0                       90E3
E4CD                   230B7                      90E4
E4CE                   230BC                      90E5
E4CF                   9789                       90E6
E4D0                   979F                       90E7
E4D1                   97B1                       90E8
E4D2                   97BE                       90E9
E4D3                   97C0                       90EA
E4D4                   97D2                       90EB
E4D5                   97E0                       90EC
E4D6                   2546C                      90ED
E4D7                   97EE                       90EE
E4D8                   741C                       90EF
E4D9                   29433                      90F0
E4DB                   97F5                       90F2
E4DC                   2941D                      90F3
E4DD                   2797A                      90F4
E4DE                   4AD1                       90F5
E4DF                   9834                       90F6
E4E0                   9833                       90F7
E4E1                   984B                       90F8
E4E2                   9866                       90F9
E4E3                   3B0E                       90FA
E4E4                   27175                      90FB
E4E5                   3D51                       90FC
E4E6                   20630                      90FD
E4E7                   2415C                      90FE
E4E8                   25706                      9140
E4E9                   98CA                       9141
E4EA                   98B7                       9142
E4EB                   98C8                       9143
E4EC                   98C7                       9144
E4ED                   4AFF                       9145
E4EE                   26D27                      9146
E4EF                   216D3                      9147
E4F0                   55B0                       9148
E4F1                   98E1                       9149
E4F2                   98E6                       914A
E4F3                   98EC                       914B
E4F4                   9378                       914C
E4F5                   9939                       914D
E4F6                   24A29                      914E
E4F7                   4B72                       914F
E4F8                   29857                      9150
E4F9                   29905                      9151
E4FA                   99F5                       9152
E4FB                   9A0C                       9153
E4FC                   9A3B                       9154
E4FD                   9A10                       9155
E4FE                   9A58                       9156
E4FF                   25725                      9157
E500                   36C4                       9158
E501                   290B1                      9159
E502                   29BD5                      915A
E503                   9AE0                       915B
E504                   9AE2                       915C
E505                   29B05                      915D
E506                   9AF4                       915E
E507                   4C0E                       915F
E508                   9B14                       9160
E509                   9B2D                       9161
E50A                   28600                      9162
E50B                   5034                       9163
E50C                   9B34                       9164
E50D                   269A8                      9165
E50E                   38C3                       9166
E50F                   2307D                      9167
E510                   9B50                       9168
E511                   9B40                       9169
E512                   29D3E                      916A
E513                   5A45                       916B
E514                   21863                      916C
E515                   9B8E                       916D
E516                   2424B                      916E
E517                   9C02                       916F
E518                   9BFF                       9170
E519                   9C0C                       9171
E51A                   29E68                      9172
E51B                   9DD4                       9173
E51C                   29FB7                      9174
E51D                   2A192                      9175
E51E                   2A1AB                      9176
E51F                   2A0E1                      9177
E520                   2A123                      9178
E521                   2A1DF                      9179
E522                   9D7E                       917A
E523                   9D83                       917B
E524                   2A134                      917C
E525                   9E0E                       917D
E526                   6888                       917E
E527                   9DC4                       91A1
E528                   2215B                      91A2
E529                   2A193                      91A3
E52A                   2A220                      91A4
E52B                   2193B                      91A5
E52C                   2A233                      91A6
E52D                   9D39                       91A7
E52E                   2A0B9                      91A8
E52F                   2A2B4                      91A9
E530                   9E90                       91AA
E531                   9E95                       91AB
E532                   9E9E                       91AC
E533                   9EA2                       91AD
E534                   4D34                       91AE
E535                   9EAA                       91AF
E536                   9EAF                       91B0
E537                   24364                      91B1
E538                   9EC1                       91B2
E539                   3B60                       91B3
E53A                   39E5                       91B4
E53B                   3D1D                       91B5
E53C                   4F32                       91B6
E53D                   37BE                       91B7
E53E                   28C2B                      91B8
E53F                   9F02                       91B9
E540                   9F08                       91BA
E541                   4B96                       91BB
E542                   9424                       91BC
E543                   26DA2                      91BD
E544                   9F17                       91BE
E546                   9F39                       91C0
E547                   569F                       91C1
E548                   568A                       91C2
E549                   9F45                       91C3
E54A                   99B8                       91C4
E54B                   2908B                      91C5
E54C                   97F2                       91C6
E54D                   847F                       91C7
E54E                   9F62                       91C8
E54F                   9F69                       91C9
E550                   7ADC                       91CA
E551                   9F8E                       91CB
E552                   7216                       91CC
E553                   4BBE                       91CD
E554                   24975                      91CE
E555                   249BB                      91CF
E556                   7177                       91D0
E557                   249F8                      91D1
E558                   24348                      91D2
E559                   24A51                      91D3
E55A                   739E                       91D4
E55B                   28BDA                      91D5
E55C                   218FA                      91D6
E55D                   799F                       91D7
E55E                   2897E                      91D8
E55F                   28E36                      91D9
E560                   9369                       91DA
E561                   93F3                       91DB
E562                   28A44                      91DC
E563                   92EC                       91DD
E564                   9381                       91DE
E565                   93CB                       91DF
E566                   2896C                      91E0
E567                   244B9                      91E1
E568                   7217                       91E2
E569                   3EEB                       91E3
E56A                   7772                       91E4
E56B                   7A43                       91E5
E56C                   70D0                       91E6
E56D                   24473                      91E7
E56E                   243F8                      91E8
E56F                   717E                       91E9
E570                   217EF                      91EA
E571                   70A3                       91EB
E572                   218BE                      91EC
E573                   23599                      91ED
E574                   3EC7                       91EE
E575                   21885                      91EF
E576                   2542F                      91F0
E577                   217F8                      91F1
E578                   3722                       91F2
E579                   216FB                      91F3
E57A                   21839                      91F4
E57B                   36E1                       91F5
E57C                   21774                      91F6
E57D                   218D1                      91F7
E57E                   25F4B                      91F8
E57F                   3723                       91F9
E580                   216C0                      91FA
E581                   575B                       91FB
E582                   24A25                      91FC
E583                   213FE                      91FD
E584                   212A8                      91FE
E585                   213C6                      9240
E586                   214B6                      9241
E587                   8503                       9242
E588                   236A6                      9243
E58A                   8455                       9245
E58B                   24994                      9246
E58C                   27165                      9247
E58D                   23E31                      9248
E58E                   2555C                      9249
E58F                   23EFB                      924A
E590                   27052                      924B
E591                   44F4                       924C
E592                   236EE                      924D
E593                   2999D                      924E
E594                   26F26                      924F
E595                   67F9                       9250
E596                   3733                       9251
E597                   3C15                       9252
E598                   3DE7                       9253
E599                   586C                       9254
E59A                   21922                      9255
E59B                   6810                       9256
E59C                   4057                       9257
E59D                   2373F                      9258
E59E                   240E1                      9259
E59F                   2408B                      925A
E5A0                   2410F                      925B
E5A1                   26C21                      925C
E5A2                   54CB                       925D
E5A3                   569E                       925E
E5A4                   266B1                      925F
E5A5                   5692                       9260
E5A6                   20FDF                      9261
E5A7                   20BA8                      9262
E5A8                   20E0D                      9263
E5A9                   93C6                       9264
E5AA                   28B13                      9265
E5AB                   939C                       9266
E5AC                   4EF8                       9267
E5AD                   512B                       9268
E5AE                   3819                       9269
E5AF                   24436                      926A
E5B0                   4EBC                       926B
E5B1                   20465                      926C
E5B2                   2037F                      926D
E5B3                   4F4B                       926E
E5B4                   4F8A                       926F
E5B5                   25651                      9270
E5B6                   5A68                       9271
E5B7                   201AB                      9272
E5B8                   203CB                      9273
E5B9                   3999                       9274
E5BA                   2030A                      9275
E5BB                   20414                      9276
E5BC                   3435                       9277
E5BD                   4F29                       9278
E5BE                   202C0                      9279
E5BF                   28EB3                      927A
E5C0                   20275                      927B
E5C1                   8ADA                       927C
E5C2                   2020C                      927D
E5C3                   4E98                       927E
E5C4                   50CD                       92A1
E5C5                   510D                       92A2
E5C6                   4FA2                       92A3
E5C7                   4F03                       92A4
E5C8                   24A0E                      92A5
E5C9                   23E8A                      92A6
E5CA                   4F42                       92A7
E5CB                   502E                       92A8
E5CC                   506C                       92A9
E5CD                   5081                       92AA
E5CE                   4FCC                       92AB
E5CF                   4FE5                       92AC
E5D0                   5058                       92AD
E5D1                   50FC                       92AE
E5D6                   6E76                       92B3
E5D7                   23595                      92B4
E5D8                   23E39                      92B5
E5D9                   23EBF                      92B6
E5DA                   6D72                       92B7
E5DB                   21884                      92B8
E5DC                   23E89                      92B9
E5DD                   51A8                       92BA
E5DE                   51C3                       92BB
E5DF                   205E0                      92BC
E5E0                   44DD                       92BD
E5E1                   204A3                      92BE
E5E2                   20492                      92BF
E5E3                   20491                      92C0
E5E4                   8D7A                       92C1
E5E5                   28A9C                      92C2
E5E6                   2070E                      92C3
E5E7                   5259                       92C4
E5E8                   52A4                       92C5
E5E9                   20873                      92C6
E5EA                   52E1                       92C7
E5EC                   467A                       92C9
E5ED                   718C                       92CA
E5EE                   2438C                      92CB
E5EF                   20C20                      92CC
E5F0                   249AC                      92CD
E5F1                   210E4                      92CE
E5F2                   69D1                       92CF
E5F3                   20E1D                      92D0
E5F5                   3EDE                       92D2
E5F6                   7499                       92D3
E5F7                   7414                       92D4
E5F8                   7456                       92D5
E5F9                   7398                       92D6
E5FA                   4B8E                       92D7
E5FB                   24ABC                      92D8
E5FC                   2408D                      92D9
E5FD                   53D0                       92DA
E5FE                   3584                       92DB
E5FF                   720F                       92DC
E600                   240C9                      92DD
E601                   55B4                       92DE
E602                   20345                      92DF
E603                   54CD                       92E0
E604                   20BC6                      92E1
E605                   571D                       92E2
E606                   925D                       92E3
E607                   96F4                       92E4
E608                   9366                       92E5
E609                   57DD                       92E6
E60A                   578D                       92E7
E60B                   577F                       92E8
E60C                   363E                       92E9
E60D                   58CB                       92EA
E60E                   5A99                       92EB
E60F                   28A46                      92EC
E610                   216FA                      92ED
E611                   2176F                      92EE
E612                   21710                      92EF
E613                   5A2C                       92F0
E614                   59B8                       92F1
E615                   928F                       92F2
E616                   5A7E                       92F3
E617                   5ACF                       92F4
E618                   5A12                       92F5
E619                   25946                      92F6
E61A                   219F3                      92F7
E61B                   21861                      92F8
E61C                   24295                      92F9
E61D                   36F5                       92FA
E61E                   6D05                       92FB
E61F                   7443                       92FC
E620                   5A21                       92FD
E621                   25E83                      92FE
E622                   5A81                       9340
E623                   28BD7                      9341
E624                   20413                      9342
E625                   93E0                       9343
E626                   748C                       9344
E627                   21303                      9345
E628                   7105                       9346
E629                   4972                       9347
E62A                   9408                       9348
E62B                   289FB                      9349
E62C                   93BD                       934A
E62D                   37A0                       934B
E62E                   5C1E                       934C
E62F                   5C9E                       934D
E630                   5E5E                       934E
E631                   5E48                       934F
E632                   21996                      9350
E633                   2197C                      9351
E634                   23AEE                      9352
E635                   5ECD                       9353
E636                   5B4F                       9354
E637                   21903                      9355
E638                   21904                      9356
E639                   3701                       9357
E63A                   218A0                      9358
E63B                   36DD                       9359
E63C                   216FE                      935A
E63D                   36D3                       935B
E63E                   812A                       935C
E63F                   28A47                      935D
E640                   21DBA                      935E
E641                   23472                      935F
E642                   289A8                      9360
E643                   5F0C                       9361
E644                   5F0E                       9362
E645                   21927                      9363
E646                   217AB                      9364
E647                   5A6B                       9365
E648                   2173B                      9366
E649                   5B44                       9367
E64A                   8614                       9368
E64B                   275FD                      9369
E64C                   8860                       936A
E64D                   607E                       936B
E64E                   22860                      936C
E64F                   2262B                      936D
E650                   5FDB                       936E
E651                   3EB8                       936F
E652                   225AF                      9370
E653                   225BE                      9371
E654                   29088                      9372
E655                   26F73                      9373
E656                   61C0                       9374
E657                   2003E                      9375
E658                   20046                      9376
E659                   2261B                      9377
E65A                   6199                       9378
E65B                   6198                       9379
E65C                   6075                       937A
E65D                   22C9B                      937B
E65E                   22D07                      937C
E65F                   246D4                      937D
E660                   2914D                      937E
E661                   6471                       93A1
E662                   24665                      93A2
E663                   22B6A                      93A3
E664                   3A29                       93A4
E665                   22B22                      93A5
E666                   23450                      93A6
E667                   298EA                      93A7
E668                   22E78                      93A8
E669                   6337                       93A9
E66A                   2A45B                      93AA
E66B                   64B6                       93AB
E66C                   6331                       93AC
E66D                   63D1                       93AD
E66E                   249E3                      93AE
E66F                   22D67                      93AF
E670                   62A4                       93B0
E671                   22CA1                      93B1
E672                   643B                       93B2
E673                   656B                       93B3
E674                   6972                       93B4
E675                   3BF4                       93B5
E676                   2308E                      93B6
E677                   232AD                      93B7
E678                   24989                      93B8
E679                   232AB                      93B9
E67A                   550D                       93BA
E67B                   232E0                      93BB
E67C                   218D9                      93BC
E67D                   2943F                      93BD
E67E                   66CE                       93BE
E67F                   23289                      93BF
E680                   231B3                      93C0
E681                   3AE0                       93C1
E682                   4190                       93C2
E683                   25584                      93C3
E684                   28B22                      93C4
E685                   2558F                      93C5
E686                   216FC                      93C6
E687                   2555B                      93C7
E688                   25425                      93C8
E689                   78EE                       93C9
E68A                   23103                      93CA
E68B                   2182A                      93CB
E68C                   23234                      93CC
E68D                   3464                       93CD
E68E                   2320F                      93CE
E68F                   23182                      93CF
E690                   242C9                      93D0
E691                   668E                       93D1
E692                   26D24                      93D2
E693                   666B                       93D3
E694                   4B93                       93D4
E695                   6630                       93D5
E696                   27870                      93D6
E697                   21DEB                      93D7
E698                   6663                       93D8
E699                   232D2                      93D9
E69A                   232E1                      93DA
E69B                   661E                       93DB
E69C                   25872                      93DC
E69D                   38D1                       93DD
E69E                   2383A                      93DE
E69F                   237BC                      93DF
E6A0                   3B99                       93E0
E6A1                   237A2                      93E1
E6A2                   233FE                      93E2
E6A3                   74D0                       93E3
E6A4                   3B96                       93E4
E6A5                   678F                       93E5
E6A6                   2462A                      93E6
E6A7                   68B6                       93E7
E6A8                   681E                       93E8
E6A9                   3BC4                       93E9
E6AA                   6ABE                       93EA
E6AB                   3863                       93EB
E6AC                   237D5                      93EC
E6AD                   24487                      93ED
E6AE                   6A33                       93EE
E6AF                   6A52                       93EF
E6B0                   6AC9                       93F0
E6B1                   6B05                       93F1
E6B2                   21912                      93F2
E6B3                   6511                       93F3
E6B4                   6898                       93F4
E6B5                   6A4C                       93F5
E6B6                   3BD7                       93F6
E6B7                   6A7A                       93F7
E6B8                   6B57                       93F8
E6B9                   23FC0                      93F9
E6BA                   23C9A                      93FA
E6BB                   93A0                       93FB
E6BC                   92F2                       93FC
E6BD                   28BEA                      93FD
E6BE                   28ACB                      93FE
E6BF                   9289                       9440
E6C0                   2801E                      9441
E6C1                   289DC                      9442
E6C2                   9467                       9443
E6C3                   6DA5                       9444
E6C4                   6F0B                       9445
E6C5                   249EC                      9446
E6C7                   23F7F                      9448
E6C8                   3D8F                       9449
E6C9                   6E04                       944A
E6CA                   2403C                      944B
E6CB                   5A3D                       944C
E6CC                   6E0A                       944D
E6CD                   5847                       944E
E6CE                   6D24                       944F
E6CF                   7842                       9450
E6D0                   713B                       9451
E6D1                   2431A                      9452
E6D2                   24276                      9453
E6D3                   70F1                       9454
E6D4                   7250                       9455
E6D5                   7287                       9456
E6D6                   7294                       9457
E6D7                   2478F                      9458
E6D8                   24725                      9459
E6D9                   5179                       945A
E6DA                   24AA4                      945B
E6DB                   205EB                      945C
E6DC                   747A                       945D
E6DD                   23EF8                      945E
E6DE                   2365F                      945F
E6DF                   24A4A                      9460
E6E0                   24917                      9461
E6E1                   25FE1                      9462
E6E2                   3F06                       9463
E6E3                   3EB1                       9464
E6E4                   24ADF                      9465
E6E5                   28C23                      9466
E6E6                   23F35                      9467
E6E7                   60A7                       9468
E6E8                   3EF3                       9469
E6E9                   74CC                       946A
E6EA                   743C                       946B
E6EB                   9387                       946C
E6EC                   7437                       946D
E6ED                   449F                       946E
E6EE                   26DEA                      946F
E6EF                   4551                       9470
E6F0                   7583                       9471
E6F1                   3F63                       9472
E6F2                   24CD9                      9473
E6F3                   24D06                      9474
